customer_id,age,income,recency,frequency,monetary,channel,treatment,conversion,revenue,true_ite
2551,20,44589,8,4,18.29,email,0,0,0.0,0.1533
2552,18,114732,15,4,164.71,sms,0,0,0.0,0.2797
2553,62,14539,60,5,69.99,email,0,1,37.81,0.0
2554,44,18169,83,7,195.27,email,0,0,0.0,0.0453
2555,29,60664,147,1,218.9,sms,1,0,0.0,0.1577
2556,46,42555,95,8,38.61,sms,0,1,15.35,0.0823
2557,18,79879,1,3,38.01,email,1,0,0.0,0.2195
2558,40,35979,1,4,83.23,email,0,0,0.0,0.0865
2559,43,21573,4,4,192.82,sms,0,0,0.0,0.0538
2560,51,31947,12,6,166.93,email,0,0,0.0,0.051
2561,27,14478,53,6,29.83,sms,0,0,0.0,0.0831
2562,41,18450,66,3,47.25,sms,0,0,0.0,0.0536
2563,28,65086,6,3,99.11,sms,0,1,26.82,0.168
2564,43,61308,29,2,11.4,email,0,0,0.0,0.1225
2565,29,45152,74,3,13.78,sms,0,0,0.0,0.1309
2566,35,12930,18,5,201.36,email,0,0,0.0,0.0597
2567,28,29288,3,6,44.09,push,0,0,0.0,0.1061
2568,47,17413,18,6,89.85,email,0,0,0.0,0.0363
2569,50,73564,14,6,31.52,email,0,0,0.0,0.1255
2570,37,25585,25,5,230.42,email,0,1,63.27,0.0763
2571,40,18930,17,5,65.32,sms,0,1,20.5,0.057
2572,22,36970,1,6,81.23,sms,0,0,0.0,0.135
2573,36,24733,153,6,81.46,email,0,0,0.0,0.0775
2574,39,88454,23,5,40.31,sms,0,0,0.0,0.1798
2575,71,23367,19,6,111.91,email,0,0,0.0,0.0
2576,26,15685,92,6,210.78,sms,0,0,0.0,0.0878
2577,57,9979,5,6,319.79,email,0,0,0.0,0.0
2578,51,35650,6,4,29.49,push,1,0,0.0,0.0574
2579,43,25921,49,7,75.41,push,0,0,0.0,0.0613
2580,61,15408,9,6,2.18,push,1,0,0.0,0.0
2581,44,74127,48,3,21.83,push,1,0,0.0,0.1421
2582,44,54195,9,7,98.39,email,1,1,11.85,0.1076
2583,39,35705,1,4,99.92,email,0,0,0.0,0.0886
2584,54,82338,21,9,51.78,email,0,0,0.0,0.1303
2585,53,54042,6,5,59.16,email,0,0,0.0,0.084
2586,32,22165,42,5,19.19,email,0,0,0.0,0.0834
2587,24,19466,30,9,119.98,sms,1,0,0.0,0.0995
2588,37,59325,77,5,35.39,sms,0,0,0.0,0.1347
2589,30,46065,45,3,321.03,push,1,0,0.0,0.1299
2590,39,40209,5,5,229.99,email,0,0,0.0,0.0964
2591,54,21853,48,3,48.72,sms,0,1,54.45,0.0258
2592,34,52300,30,5,38.3,email,0,0,0.0,0.1303
2593,39,23079,33,5,149.52,push,0,0,0.0,0.0668
2594,40,34159,53,3,49.35,push,0,1,18.95,0.0834
2595,50,86523,25,7,9.89,email,0,0,0.0,0.1479
2596,18,24428,18,3,144.8,email,1,1,80.64,0.1237
2597,32,14132,30,6,84.9,email,1,0,0.0,0.0695
2598,42,19311,10,8,95.56,sms,0,1,31.23,0.0525
2599,54,65945,6,3,41.02,email,0,0,0.0,0.102
2600,34,42312,28,4,406.93,sms,0,0,0.0,0.113
2601,18,33613,7,6,282.44,sms,0,0,0.0,0.1395
2602,47,26756,2,5,12.25,sms,0,0,0.0,0.0524
2603,32,48592,1,7,53.58,push,0,0,0.0,0.1291
2604,25,21819,28,10,29.94,sms,0,0,0.0,0.101
2605,32,43625,13,6,102.6,sms,1,0,0.0,0.1205
2606,37,23417,41,8,130.32,email,0,0,0.0,0.0726
2607,32,21192,14,3,402.5,sms,1,0,0.0,0.0817
2608,18,24772,19,5,221.83,sms,0,0,0.0,0.1243
2609,50,28991,15,2,62.23,push,0,1,13.27,0.0485
2610,55,35266,31,6,235.63,sms,1,1,25.85,0.0463
2611,47,41826,13,6,63.35,sms,0,0,0.0,0.0785
2612,26,3971,99,1,112.41,sms,0,0,0.0,0.0675
2613,37,22368,82,5,30.3,email,0,0,0.0,0.0708
2614,39,28711,56,2,46.09,email,1,0,0.0,0.0766
2615,47,89593,75,4,38.04,email,1,0,0.0,0.161
2616,48,18996,17,3,85.29,email,0,0,0.0,0.0364
2617,31,40041,23,7,135.41,email,1,0,0.0,0.1169
2618,40,89055,40,4,78.59,sms,1,0,0.0,0.1783
2619,45,16518,35,6,180.1,push,0,0,0.0,0.0399
2620,57,45999,66,9,101.32,push,0,0,0.0,0.0597
2621,48,22440,37,4,167.18,email,1,0,0.0,0.0423
2622,49,26828,184,4,63.25,email,0,1,107.26,0.0473
2623,41,22429,12,4,23.13,email,0,0,0.0,0.0605
2624,56,23409,53,4,57.39,email,0,1,146.87,0.0233
2625,44,185934,35,5,66.2,email,0,0,0.0,0.3353
2626,29,60275,35,9,83.61,sms,1,1,95.27,0.1571
2627,56,70336,11,3,195.04,email,0,0,0.0,0.1044
2628,48,48785,46,6,124.6,email,0,0,0.0,0.0879
2629,34,13852,69,4,81.97,sms,0,0,0.0,0.0638
2630,34,46026,7,6,55.14,email,0,0,0.0,0.1195
2631,43,69130,29,3,29.31,sms,0,0,0.0,0.136
2632,45,21762,14,8,64.58,email,0,1,39.66,0.049
2633,42,64808,136,5,308.99,email,0,0,0.0,0.1312
2634,43,55414,19,7,21.27,email,0,0,0.0,0.1123
2635,60,110329,7,4,68.94,email,0,0,0.0,0.1631
2636,52,28263,14,4,75.41,email,1,0,0.0,0.042
2637,42,18796,31,2,57.13,email,0,0,0.0,0.0516
2638,51,29232,2,7,76.41,email,0,0,0.0,0.0463
2639,27,85934,27,5,43.45,sms,1,0,0.0,0.2066
2640,44,12124,80,6,215.47,email,0,0,0.0,0.0349
2641,61,10498,56,8,30.3,email,0,0,0.0,0.0
2642,37,38316,2,7,40.22,sms,1,0,0.0,0.0983
2643,29,27846,150,4,44.61,sms,0,0,0.0,0.101
2644,32,36484,35,4,30.36,email,0,0,0.0,0.1082
2645,26,64035,5,3,59.39,email,0,1,22.75,0.1714
2646,30,26067,1,6,180.01,email,1,0,0.0,0.0953
2647,35,11804,5,9,21.91,email,1,1,19.85,0.0577
2648,23,123832,54,4,113.92,sms,0,0,0.0,0.2825
2649,40,19963,1,8,82.29,sms,0,1,18.71,0.0588
2650,50,19236,7,4,140.5,sms,0,0,0.0,0.0316
2651,29,70419,42,5,75.0,email,0,0,0.0,0.1746
2652,58,28833,26,1,166.1,push,0,0,0.0,0.0274
2653,46,34960,45,3,73.32,push,0,0,0.0,0.0692
2654,52,48517,41,5,16.43,email,1,0,0.0,0.077
2655,32,69574,1,1,88.45,email,1,0,0.0,0.1654
2656,50,29730,66,6,143.07,sms,0,0,0.0,0.0498
2657,26,90397,7,5,13.83,sms,0,0,0.0,0.2169
2658,50,10082,24,6,119.68,sms,0,0,0.0,0.0158
2659,42,57289,31,5,63.82,push,0,1,12.27,0.1182
2660,46,21944,5,4,66.27,email,0,0,0.0,0.0467
2661,25,82732,112,4,58.26,email,0,0,0.0,0.2063
2662,29,39546,20,3,90.95,email,0,0,0.0,0.1212
2663,47,24252,1,5,159.34,email,0,0,0.0,0.0481
2664,28,54052,83,5,45.75,email,0,0,0.0,0.1489
2665,45,62063,26,3,127.23,email,0,0,0.0,0.1186
2666,23,53377,36,5,33.65,sms,0,0,0.0,0.1607
2667,50,19578,22,6,123.38,email,1,0,0.0,0.0322
2668,25,27162,54,8,126.55,sms,0,0,0.0,0.1102
2669,46,36226,1,7,145.97,email,0,0,0.0,0.0714
2670,47,35427,9,4,94.56,email,0,0,0.0,0.0674
2671,31,56945,19,4,144.58,email,1,0,0.0,0.1461
2672,46,10840,2,1,28.39,email,0,0,0.0,0.0275
2673,43,44382,36,4,187.49,sms,0,0,0.0,0.0933
2674,33,30516,15,4,85.31,sms,0,0,0.0,0.0952
2675,27,21958,9,7,221.41,sms,1,0,0.0,0.096
2676,18,23260,1,4,72.03,email,1,0,0.0,0.1216
2677,44,31929,38,6,63.83,push,0,0,0.0,0.0691
2678,21,4185,53,4,41.83,email,0,0,0.0,0.0809
2679,41,23842,15,5,92.36,sms,1,0,0.0,0.0629
2680,36,21472,24,3,108.09,email,0,0,0.0,0.0718
2681,48,49994,7,3,35.69,email,1,0,0.0,0.09
2682,36,22397,29,4,41.67,sms,1,0,0.0,0.0734
2683,36,31918,1,8,27.76,sms,0,0,0.0,0.0899
2684,48,91616,20,6,78.53,sms,1,0,0.0,0.1619
2685,44,65947,31,5,209.58,email,1,0,0.0,0.1279
2686,43,62402,75,7,61.81,email,0,0,0.0,0.1244
2687,45,26905,14,8,38.11,push,0,0,0.0,0.0579
2688,21,50302,43,4,42.0,email,0,0,0.0,0.1606
2689,49,31560,27,7,42.54,email,0,0,0.0,0.0555
2690,47,32284,78,4,159.93,email,0,0,0.0,0.062
2691,27,46435,15,6,157.62,email,0,1,86.45,0.1383
2692,37,25382,11,4,63.58,email,0,0,0.0,0.076
2693,39,88947,65,6,177.4,sms,0,0,0.0,0.1807
2694,38,32988,1,3,77.19,sms,1,0,0.0,0.0865
2695,44,52628,4,2,58.75,email,0,0,0.0,0.1049
2696,57,86973,2,4,106.42,push,0,0,0.0,0.1305
2697,52,67439,55,7,232.73,sms,1,1,19.77,0.1097
2698,24,15594,1,6,32.47,sms,0,0,0.0,0.0928
2699,47,47426,59,10,125.68,sms,1,0,0.0,0.0881
2700,55,60501,18,5,156.21,sms,0,0,0.0,0.09
2701,44,62014,1,5,190.33,email,1,1,18.75,0.1211
2702,53,18620,15,6,151.68,sms,1,0,0.0,0.0228
2703,64,24484,6,6,23.01,push,1,0,0.0,0.0043
2704,52,65955,29,2,120.81,email,0,0,0.0,0.1072
2705,42,22992,34,3,78.24,sms,0,0,0.0,0.0589
2706,52,30338,20,5,390.84,sms,0,0,0.0,0.0456
2707,41,93482,1,4,280.38,email,1,1,108.84,0.1833
2708,40,35288,32,10,83.94,push,0,0,0.0,0.0853
2709,35,23480,55,4,71.68,email,0,0,0.0,0.0779
2710,58,21448,38,6,195.31,email,0,0,0.0,0.0147
2711,30,44339,53,5,25.38,push,0,0,0.0,0.1269
2712,58,16319,6,9,68.74,email,1,0,0.0,0.0058
2713,45,31307,65,5,135.85,sms,0,0,0.0,0.0655
2714,23,44353,11,10,35.67,sms,0,0,0.0,0.1451
2715,44,79180,1,8,15.21,email,0,0,0.0,0.1508
2716,18,54205,55,6,123.2,email,0,0,0.0,0.1751
2717,47,23660,85,6,99.01,push,0,0,0.0,0.0471
2718,50,73647,31,4,186.63,email,0,0,0.0,0.1257
2719,32,30342,7,5,32.54,sms,1,0,0.0,0.0975
2720,41,17302,8,2,60.56,email,0,0,0.0,0.0516
2721,63,32753,18,3,33.37,push,0,0,0.0,0.0212
2722,33,86068,68,7,124.45,push,0,0,0.0,0.1913
2723,27,40100,4,4,9.92,email,1,0,0.0,0.1274
2724,57,36589,52,6,101.2,sms,0,0,0.0,0.0434
2725,63,96986,10,4,231.78,push,0,0,0.0,0.1323
2726,40,15385,49,4,259.76,push,0,0,0.0,0.0509
2727,52,16791,75,4,130.75,email,0,0,0.0,0.0222
2728,56,13773,16,7,98.84,email,0,0,0.0,0.0066
2729,31,45414,13,5,215.72,email,0,0,0.0,0.1262
2730,34,40130,48,5,74.1,sms,0,0,0.0,0.1093
2731,54,91641,22,7,100.33,push,0,0,0.0,0.1464
2732,60,42027,34,2,111.2,sms,0,0,0.0,0.045
2733,46,28495,29,6,76.59,email,1,1,40.04,0.058
2734,29,36354,4,6,52.57,email,0,0,0.0,0.1157
2735,63,38973,55,5,124.4,push,0,0,0.0,0.032
2736,33,13318,6,5,100.48,email,0,0,0.0,0.0655
2737,35,184646,80,4,131.02,sms,0,0,0.0,0.3565
2738,44,49608,8,4,55.84,sms,0,0,0.0,0.0997
2739,58,41192,39,6,87.12,push,0,0,0.0,0.0488
2740,50,52527,10,5,99.01,email,1,1,47.05,0.0892
2741,44,55583,11,2,140.37,email,1,0,0.0,0.11
2742,45,33378,11,2,50.49,push,1,0,0.0,0.069
2743,40,24865,41,3,109.53,sms,0,0,0.0,0.0673
2744,46,52034,24,4,122.79,email,1,0,0.0,0.0987
2745,18,45771,64,5,25.13,email,1,0,0.0,0.1606
2746,36,22338,11,6,75.14,email,1,0,0.0,0.0733
2747,42,85086,35,9,113.17,push,0,0,0.0,0.1662
2748,26,43304,41,3,38.94,email,0,0,0.0,0.1355
2749,44,56268,4,5,194.25,push,0,0,0.0,0.1112
2750,37,83713,15,3,103.18,email,0,0,0.0,0.1768
2751,61,36795,19,4,109.81,email,0,0,0.0,0.0334
2752,58,43922,13,3,220.87,push,1,0,0.0,0.0535
2753,34,59042,11,9,64.5,push,1,0,0.0,0.142
2754,38,23507,34,6,174.59,email,1,1,43.79,0.0702
2755,39,37512,7,1,108.69,email,1,0,0.0,0.0918
2756,34,39156,37,5,99.24,sms,0,0,0.0,0.1076
2757,42,20462,82,6,181.01,email,0,0,0.0,0.0545
2758,30,145886,24,6,125.4,push,0,0,0.0,0.3024
2759,26,15609,28,4,187.54,email,0,0,0.0,0.0877
2760,47,16666,2,4,30.08,email,1,1,9.93,0.035
2761,47,79900,59,3,181.48,email,1,0,0.0,0.1443
2762,30,55712,10,2,41.02,email,1,0,0.0,0.1466
2763,50,19622,28,3,14.74,email,1,1,21.51,0.0323
2764,32,52280,116,4,7.99,email,0,1,14.28,0.1355
2765,43,87615,27,5,225.17,sms,0,0,0.0,0.168
2766,49,35662,38,5,194.01,sms,1,0,0.0,0.0626
2767,39,172696,17,2,182.0,email,0,0,0.0,0.3254
2768,45,12907,1,2,9.26,sms,0,0,0.0,0.0337
2769,33,55066,47,4,37.21,push,0,0,0.0,0.1377
2770,37,73124,1,5,136.8,email,0,0,0.0,0.1585
2771,37,61994,36,6,132.39,push,0,0,0.0,0.1393
2772,31,32124,1,6,125.21,email,0,0,0.0,0.1032
2773,37,30507,59,6,64.85,email,1,0,0.0,0.0848
2774,21,47405,5,4,93.66,email,1,1,60.7,0.1556
2775,34,59245,21,9,68.38,push,0,0,0.0,0.1423
2776,36,52129,27,2,93.4,email,1,1,12.15,0.1248
2777,36,67780,18,5,218.7,email,0,1,22.22,0.1519
2778,37,19705,12,8,68.4,push,1,0,0.0,0.0662
2779,39,31676,18,6,91.31,push,0,0,0.0,0.0817
2780,45,20660,11,3,14.63,push,0,1,5.25,0.0471
2781,50,28805,17,5,235.33,sms,0,0,0.0,0.0482
2782,32,66778,13,5,214.43,sms,0,0,0.0,0.1605
2783,25,38746,25,6,41.8,email,1,0,0.0,0.1302
2784,27,173531,8,9,55.43,sms,0,0,0.0,0.358
2785,34,40783,134,8,55.54,email,1,1,21.08,0.1104
2786,35,37639,20,1,27.72,sms,0,0,0.0,0.1024
2787,30,38704,6,7,181.17,email,0,0,0.0,0.1172
2788,24,24768,19,4,51.44,push,0,0,0.0,0.1087
2789,34,35076,60,3,75.03,email,1,0,0.0,0.1005
2790,42,71444,1,5,34.06,sms,1,0,0.0,0.1426
2791,47,38885,34,5,45.5,sms,0,0,0.0,0.0734
2792,33,22559,23,4,34.47,email,1,0,0.0,0.0815
2793,35,20846,5,6,37.82,email,0,0,0.0,0.0733
2794,28,27719,51,9,22.8,email,1,0,0.0,0.1034
2795,39,37961,13,8,7.6,push,0,0,0.0,0.0925
2796,29,74321,10,3,79.32,push,0,0,0.0,0.1813
2797,46,16247,52,3,225.56,email,0,1,14.84,0.0368
2798,18,29974,30,5,104.74,email,1,0,0.0,0.1333
2799,35,39600,68,8,131.85,email,0,0,0.0,0.1058
2800,43,12085,29,6,104.6,email,0,0,0.0,0.0374
2801,42,22022,40,6,10.46,email,0,0,0.0,0.0572
2802,72,24150,54,7,7.97,push,0,0,0.0,0.0
2803,44,22525,1,4,38.5,push,0,0,0.0,0.0529
2804,27,40746,44,7,90.29,email,0,1,11.24,0.1285
2805,38,32980,28,10,150.34,sms,1,0,0.0,0.0865
2806,18,26025,2,3,225.76,email,0,1,251.65,0.1264
2807,39,46947,21,7,48.59,sms,1,0,0.0,0.1081
2808,30,102113,2,3,69.69,push,0,0,0.0,0.2268
2809,50,97105,39,5,125.11,sms,0,0,0.0,0.1662
2810,33,11456,23,1,105.05,email,0,0,0.0,0.0623
2811,38,51340,92,6,100.89,push,0,0,0.0,0.1183
2812,32,32636,6,2,34.58,sms,0,0,0.0,0.1015
2813,60,39858,27,3,40.03,email,0,0,0.0,0.0413
2814,36,28596,7,2,16.72,email,0,0,0.0,0.0841
2815,61,38970,28,5,46.78,sms,0,0,0.0,0.0372
2816,49,39769,38,3,15.12,email,0,0,0.0,0.0697
2817,45,25658,38,5,119.7,email,0,0,0.0,0.0557
2818,44,21208,50,2,165.99,push,1,1,24.36,0.0506
2819,44,27744,57,4,61.5,email,0,0,0.0,0.0619
2820,18,41795,2,6,72.95,sms,1,0,0.0,0.1537
2821,36,52020,12,6,113.23,email,0,0,0.0,0.1246
2822,50,60597,34,5,175.3,push,0,0,0.0,0.1031
2823,39,26997,20,1,148.41,push,0,1,33.7,0.0736
2824,23,43058,6,5,279.82,push,1,0,0.0,0.1429
2825,39,64699,24,7,126.51,email,0,0,0.0,0.1388
2826,60,73083,15,7,129.66,email,0,0,0.0,0.0987
2827,54,35055,14,4,107.63,sms,0,0,0.0,0.0486
2828,39,31806,49,2,107.96,push,1,0,0.0,0.0819
2829,51,40728,15,4,51.43,email,0,0,0.0,0.0662
2830,35,18218,1,4,77.24,email,0,0,0.0,0.0688
2831,19,32332,1,6,55.98,email,0,1,71.43,0.1347
2832,28,56769,58,4,23.63,email,0,0,0.0,0.1536
2833,58,53378,97,3,217.09,sms,0,0,0.0,0.0699
2834,36,30879,34,2,301.92,sms,0,0,0.0,0.0881
2835,37,41383,13,4,106.97,email,0,0,0.0,0.1036
2836,36,22141,83,8,68.93,sms,0,0,0.0,0.073
2837,62,55386,32,7,55.13,sms,0,1,22.02,0.0629
2838,59,34658,55,5,54.01,email,0,1,19.34,0.0349
2839,66,30774,43,10,187.15,sms,0,0,0.0,0.01
2840,38,29230,14,8,43.11,sms,0,0,0.0,0.08
2841,43,34970,19,6,99.1,email,0,0,0.0,0.077
2842,21,27757,6,4,59.58,push,0,0,0.0,0.1216
2843,57,53900,10,8,246.1,email,1,0,0.0,0.0734
2844,25,28647,45,2,48.89,push,1,1,17.02,0.1128
2845,42,94445,67,6,65.16,sms,0,0,0.0,0.1824
2846,26,87476,38,2,23.79,sms,0,1,15.87,0.2119
2847,32,21270,18,10,37.98,email,0,1,23.7,0.0819
2848,29,37866,2,6,78.58,push,0,0,0.0,0.1183
2849,32,24577,1,9,64.07,email,1,0,0.0,0.0876
2850,33,29852,14,3,54.8,sms,0,0,0.0,0.0941
2851,33,120747,18,8,102.37,push,1,0,0.0,0.2512
2852,50,30195,28,5,71.02,email,0,0,0.0,0.0506
2853,26,45077,1,9,128.62,push,1,0,0.0,0.1386
2854,42,50251,137,9,81.26,sms,0,0,0.0,0.106
2855,54,19922,13,5,73.36,sms,0,0,0.0,0.0224
2856,33,21740,56,5,78.98,push,0,0,0.0,0.0801
2857,31,17612,22,4,11.46,sms,0,0,0.0,0.0781
2858,37,21341,4,15,102.85,email,1,0,0.0,0.069
2859,54,6568,47,5,173.56,sms,1,0,0.0,0.0
2860,42,50349,37,4,15.83,sms,1,0,0.0,0.1062
2861,33,124556,22,5,108.49,email,0,1,34.68,0.2578
2862,45,39683,21,6,65.29,email,1,0,0.0,0.0799
2863,26,15525,2,6,100.7,email,1,0,0.0,0.0875
2864,48,24694,32,5,186.87,email,0,0,0.0,0.0462
2865,44,27575,72,5,55.54,sms,0,0,0.0,0.0616
2866,36,19721,2,5,137.93,email,0,0,0.0,0.0688
2867,29,60846,9,6,49.64,email,0,0,0.0,0.1581
2868,29,59050,69,3,246.11,email,1,1,13.93,0.1549
2869,46,18155,10,6,117.51,push,0,0,0.0,0.0401
2870,54,56108,31,3,198.71,email,0,1,6.31,0.085
2871,32,90770,22,5,147.51,sms,0,0,0.0,0.202
2872,45,113724,27,2,58.98,email,1,1,49.67,0.2079
2873,18,202628,16,6,127.6,email,0,0,0.0,0.4317
2874,32,21137,10,7,109.02,email,0,0,0.0,0.0816
2875,39,197705,1,3,97.48,email,1,1,18.59,0.3686
2876,29,29362,40,4,94.44,email,0,0,0.0,0.1036
2877,28,25451,41,7,188.12,sms,0,0,0.0,0.0995
2878,31,44189,33,5,108.35,email,1,0,0.0,0.1241
2879,43,25610,30,3,10.91,sms,1,0,0.0,0.0608
2880,37,46139,8,5,161.74,email,1,0,0.0,0.1119
2881,18,16447,1,5,17.65,sms,1,0,0.0,0.1099
2882,18,31468,49,4,213.12,email,0,0,0.0,0.1358
2883,32,78538,20,2,9.64,sms,0,0,0.0,0.1808
2884,45,35093,10,7,139.85,email,1,0,0.0,0.072
2885,18,39535,3,6,160.89,sms,0,0,0.0,0.1498
2886,34,48298,1,3,95.4,push,1,0,0.0,0.1234
2887,33,73305,12,1,57.88,email,0,0,0.0,0.1692
2888,56,13451,49,4,187.99,email,0,0,0.0,0.006
2889,35,51570,75,8,40.11,push,0,1,21.67,0.1264
2890,44,30918,68,11,12.0,email,0,0,0.0,0.0674
2891,41,40134,75,3,65.27,sms,0,0,0.0,0.0911
2892,18,68594,71,3,128.76,email,0,1,20.36,0.2
2893,49,17738,22,7,101.57,email,0,1,33.94,0.0316
2894,42,19779,7,7,166.46,sms,0,0,0.0,0.0533
2895,46,11370,47,3,14.5,email,1,0,0.0,0.0284
2896,80,26121,7,7,122.11,push,0,0,0.0,0.0
2897,18,80681,9,2,156.08,email,0,0,0.0,0.2209
2898,60,33780,7,6,96.24,email,0,0,0.0,0.0308
2899,36,16251,21,6,277.82,email,0,0,0.0,0.0628
2900,43,27135,11,11,52.26,sms,1,1,23.39,0.0634
2901,39,14872,5,2,93.76,push,0,0,0.0,0.0526
2902,34,18488,18,3,73.64,sms,0,0,0.0,0.0719
2903,33,45857,62,6,182.71,email,0,0,0.0,0.1218
2904,43,17955,25,5,212.68,sms,0,0,0.0,0.0476
2905,21,70797,63,2,45.61,push,1,0,0.0,0.196
2906,49,34798,6,4,35.64,email,0,0,0.0,0.0611
2907,35,38229,5,5,114.83,email,0,0,0.0,0.1034
2908,26,30729,25,7,84.63,sms,0,0,0.0,0.1138
2909,34,57740,18,1,130.07,push,0,0,0.0,0.1397
2910,55,58098,32,3,128.64,sms,1,0,0.0,0.0858
2911,33,44401,47,6,63.3,email,1,1,94.0,0.1192
2912,44,50963,41,1,15.94,email,1,0,0.0,0.102
2913,31,31976,85,4,63.19,email,0,0,0.0,0.103
2914,49,50277,15,6,48.5,push,0,0,0.0,0.0879
2915,48,29651,6,7,50.78,push,0,0,0.0,0.0548
2916,62,36364,24,2,188.24,sms,0,0,0.0,0.0301
2917,37,30798,3,5,37.61,email,1,0,0.0,0.0854
2918,48,27602,10,1,28.39,sms,0,1,25.18,0.0513
2919,41,24017,6,5,90.02,email,0,0,0.0,0.0632
2920,55,48079,15,5,57.82,sms,0,0,0.0,0.0685
2921,31,79726,3,4,139.06,push,1,0,0.0,0.1855
2922,48,73325,1,3,109.59,email,1,0,0.0,0.1303
2923,37,17086,32,2,121.6,email,0,0,0.0,0.0617
2924,39,78709,28,4,113.74,email,0,0,0.0,0.163
2925,41,30004,36,3,107.21,email,1,1,19.2,0.0736
2926,43,52074,32,6,64.95,sms,0,0,0.0,0.1065
2927,38,21084,3,6,95.31,email,0,0,0.0,0.066
2928,42,39544,10,3,76.54,sms,0,0,0.0,0.0875
2929,58,43837,4,8,28.27,sms,1,1,91.52,0.0534
2930,51,14901,55,6,106.66,push,0,0,0.0,0.0215
2931,50,52310,41,6,31.79,push,0,0,0.0,0.0888
2932,34,81435,6,6,144.41,sms,1,0,0.0,0.1807
2933,29,32702,12,4,36.36,email,0,1,42.95,0.1094
2934,51,82133,101,5,51.18,email,0,0,0.0,0.1377
2935,50,32408,27,4,41.94,sms,0,0,0.0,0.0544
2936,57,60460,48,9,155.49,email,1,0,0.0,0.0847
2937,32,9593,9,2,137.85,push,0,0,0.0,0.0617
2938,37,155013,7,6,118.83,email,0,1,8.8,0.3
2939,20,89078,45,10,56.25,push,0,0,0.0,0.2302
2940,35,30614,34,6,114.59,sms,0,0,0.0,0.0902
2941,51,11122,34,4,150.29,push,0,1,33.82,0.015
2942,34,43166,24,7,80.96,push,0,0,0.0,0.1145
2943,47,15269,24,5,43.37,email,0,0,0.0,0.0325
2944,37,47425,39,5,121.13,sms,1,0,0.0,0.1141
2945,43,46487,9,4,160.5,email,0,0,0.0,0.0969
2946,26,20643,13,4,142.68,push,0,0,0.0,0.0964
2947,41,71152,61,6,153.62,sms,0,0,0.0,0.1447
2948,18,58885,11,4,102.59,email,0,0,0.0,0.1832
2949,37,65218,23,5,158.38,push,1,0,0.0,0.1448
2950,20,36509,36,2,179.45,email,0,0,0.0,0.1394
2951,54,15532,284,10,76.04,email,0,0,0.0,0.0148
2952,49,65298,17,7,72.09,sms,0,0,0.0,0.1138
2953,45,30877,16,4,61.78,push,0,0,0.0,0.0647
2954,58,15774,55,3,28.22,push,0,0,0.0,0.0049
2955,28,81733,49,3,22.81,sms,0,1,13.7,0.1968
2956,60,127981,39,7,296.38,email,1,0,0.0,0.1936
2957,51,35427,18,6,9.57,email,0,0,0.0,0.057
2958,37,132650,11,3,73.9,email,1,1,16.88,0.2614
2959,53,38360,28,9,193.63,email,0,0,0.0,0.0569
2960,26,28903,62,2,53.38,sms,0,0,0.0,0.1106
2961,30,24877,64,6,47.23,sms,1,0,0.0,0.0933
2962,32,96978,3,8,27.83,sms,1,0,0.0,0.2127
2963,33,22740,16,4,78.08,email,0,0,0.0,0.0818
2964,27,56452,18,6,155.06,email,0,0,0.0,0.1557
2965,54,25964,113,4,66.45,email,0,0,0.0,0.0329
2966,36,27551,33,4,86.89,sms,1,0,0.0,0.0823
2967,44,67383,15,4,127.21,email,1,0,0.0,0.1304
2968,33,28911,1,1,40.65,email,0,0,0.0,0.0925
2969,18,28484,24,3,30.18,email,0,0,0.0,0.1307
2970,43,71659,3,2,145.85,sms,0,0,0.0,0.1404
2971,18,94697,53,6,75.25,email,0,1,69.35,0.2451
2972,39,53466,41,3,29.24,email,0,0,0.0,0.1193
2973,23,24517,18,8,245.47,sms,0,0,0.0,0.1108
2974,63,26732,16,3,21.38,sms,0,0,0.0,0.0108
2975,50,38099,68,7,66.37,email,1,1,36.5,0.0642
2976,41,44026,10,5,333.39,email,0,0,0.0,0.0978
2977,55,20076,8,7,97.1,email,0,0,0.0,0.0201
2978,29,56040,84,4,177.39,email,0,0,0.0,0.1497
2979,46,38227,49,1,40.6,email,0,0,0.0,0.0748
2980,42,12972,51,7,116.94,email,0,0,0.0,0.0416
2981,43,20798,6,6,71.17,email,0,0,0.0,0.0525
2982,55,26836,4,5,95.03,push,1,0,0.0,0.0318
2983,48,34762,1,3,46.19,email,1,0,0.0,0.0636
2984,43,112822,8,5,81.99,email,1,0,0.0,0.2115
2985,20,41894,44,4,255.87,email,1,0,0.0,0.1487
2986,28,21928,8,6,106.73,push,0,1,58.82,0.0934
2987,38,41455,39,4,191.76,sms,0,0,0.0,0.1012
2988,41,29399,8,3,145.84,sms,0,0,0.0,0.0725
2989,26,44128,15,6,222.22,sms,0,0,0.0,0.1369
2990,68,51448,122,5,181.99,email,0,0,0.0,0.0406
2991,58,75022,8,5,246.42,push,1,0,0.0,0.1073
2992,47,35790,14,8,81.77,email,0,0,0.0,0.068
2993,40,97088,10,4,95.47,email,0,0,0.0,0.1921
2994,37,62618,3,5,62.72,email,0,0,0.0,0.1403
2995,28,23754,20,4,27.8,sms,0,0,0.0,0.0965
2996,40,136750,14,3,219.09,email,1,0,0.0,0.2607
2997,43,44187,35,4,39.24,sms,0,0,0.0,0.0929
